email,first_name,website,city,last_name,profession
juan@primetimerg.com,"Primetime Realty Group Inc",https://primetimerg.com,"Miami Lakes",Florida,"real estate agency"
dbush@fickling.com,"Fickling & Company Realtors of St George Island",https://www.ficklingofflorida.com,"St George Island",Florida,"real estate agency"
info@bexrealty.com,"BEX Realty",https://www.bexrealty.com,Tampa,Florida,"real estate agency"
ab@faustocommercial.com,"Fausto Commercial Realty",http://www.faustocommercial.com,Miami,Florida,"real estate agency"
info@covisarealty.com,"Covisa Realty & Management",http://www.covisarealty.com,"Miami Beach",Florida,"real estate agency"
a.arciero@resf.com,"RESF Key Largo",http://resf.com,"Key Largo",Florida,"real estate agency"
success@houwzer.com,"Houwzer | Realtors®, Mortgage, & Title",https://houwzer.com,Jacksonville,Florida,"real estate agency"
contact@allcountypros.com,"All County® Property Management Pros",https://www.allcountypros.com,Sarasota,Florida,"real estate agency"
search@gulfshoresrealty.com,"Gulf Shores Realty",http://www.gulfshoresrealty.com,Venice,Florida,"real estate agency"
cory.banks@myccmortgage.com,"Henry Hys Realtor",http://henry.exitkingrealty.com,Venice,Florida,"real estate agency"
info@alevongroup.com,"Alevon Group",http://www.alevongroup.com,,,"real estate agency"
boston@investmentslimited.com,"Investments Limited",http://investmentslimited.com,"Oakland Park",Florida,"real estate agency"
cynthia@cowfordrealty.com,"Edgewater Realty LLC",http://www.edgewaterrealtyfl.com,,,"real estate agency"
blog@pattonre.com,"Patton Real Estate",http://pattonre.com,"Coral Gables",Florida,"real estate agency"
info@madduxco.com,"Maddux & Co",http://www.madduxco.com,Miami,Florida,"real estate agency"
kenmorris@morrissegroup.com,"Morris Southeast Group",https://www.morrissegroup.com,Plantation,Florida,"real estate agency"
chelsea.burrow@svn.com,"SVN Commercial Advisory Group",http://suncoastsvn.com,Sarasota,Florida,"real estate agency"
ftl@r1s1.com,"Rent 1 Sale 1 Realty Franchise",https://www.rent1sale1.com,"Royal Palm Beach",Florida,"real estate agency"
amanda.bowe@orqueraflorida.com,"Orquera Florida Investments",https://www.orqueraflorida.com,Sarasota,Florida,"real estate agency"
bblanar@svn.com,"SVN | SouthLand Commercial",https://southlandcommercial.com,Tallahassee,Florida,"real estate agency"
kwattenbarger@svn.com,"Kevin L. Wattenbarger & Associates ⏐ SVN Southland Commercial Real Estate Advisors",https://www.kevinwattenbarger.com,"Panama City",Florida,"real estate agency"
an@tcpalm.com,"Joes Real Estate",http://www.floridapm.net,Stuart,Florida,"real estate agency"
contact@allcountytampabay.com,"All County® Tampa Bay Property Management",https://www.allcountytampabay.com,Tampa,Florida,"real estate agency"
crystal@rentgainesville.com,"Union Properties of Gainesville",http://www.rentgainesville.com,Gainesville,Florida,"real estate agency"
craig@knightbarry.com,"Knight Barry Title",http://theclosingboutique.com,Clermont,Florida,"real estate agency"
chad@mkghomes.com,"Mathison-Klein Group at Keller Williams Elite Partners III Realty",http://www.brandiesells.com,Clermont,Florida,"real estate agency"
ahmad@floridaplusrealty.com,"Florida Plus Realty",http://www.floridaplusrealty.com,Clermont,Florida,"real estate agency"
contact@mattandchelsea.com,"Matt & Chelsea at Hancock Real Estate",http://mattandchelsea.com,Clermont,Florida,"real estate agency"
ninfo@optimaonerealty.com,"Optima One Realty",http://www.optimaonerealty.com,"Winter Garden",Florida,"real estate agency"
micki@mickirealty.com,"Micki Blackburn Realty",https://mickirealty.com,Webster,Florida,"real estate agency"
agarner@stitle.com,"Coldwell Banker Tony Hubbard Realty",http://www.coldwellbankertonyhubbardrealty.com,Clermont,FL,"real estate agency"
info@taniamatthewsteam.com,"Tania Matthews Team at Keller Williams Classic III",http://www.taniamatthewsteam.com,Clermont,Florida,"real estate agency"
operations@redmanpg.com,"Your Home Sold Guaranteed Realty - Gillian Redman - Redman Property Group",https://www.yourhomesoldguaranteedrealtyflorida.com,Clermont,Florida,"real estate agency"
ecare@remax.net,"Andersen Susan",http://www.remax.com,Stuart,Florida,"real estate agency"
available@downpaymentresource.com,"Palermo Real Estate, LLC",http://www.rosyrealtor.com,"Cape Coral",Florida,"real estate agency"
broker@scatesrealtyinvestments.com,"Scates Realty",http://www.scatesrealtyinvestments.com,Clermont,Florida,"real estate agency"
bhhshelp@smarteragent.com,"Carlos Gonzalez, Engel & Völkers Islamorada",http://carlosgonzalez.evrealestate.com,Tavernier,Florida,"real estate agency"
brian@scollectionfl.com,"Elite Property Sales",http://elitepropertysales.com,Clermont,Florida,"real estate agency"
team@latofonts.com,"Olympus Executive Realty 100% Commission Real Estate Florida",http://olympusexecutiverealty.com,Montverde,Florida,"real estate agency"
csr@submeter.com,"Orlando Property Management Florida VS Property Management",http://www.vsrental.com,Orlando,Florida,"real estate agency"
adrianaberrio@jemcorealty.com,"JEMCO Realty & Property Management",http://www.jemcorealtypm.com,Celebration,Florida,"real estate agency"
dsar-kw@kw.com,"Keller Williams Realty in Weston",http://www.kwweston.com,Weston,Florida,"real estate agency"
contact@chaseaaron.com,"Chase Aaron Real Estate",https://chaseaaron.com,Clermont,Florida,"real estate agency"
info@bardellrealestate.com,"Bardell Real Estate",http://www.bardellrealestate.com,Clermont,Florida,"real estate agency"
christinas@bossgi.com,"Boss Group International",https://bossgi.com,Clermont,Florida,"real estate agency"
u003eprivacy@afternic.com,"The Orr Team",http://www.mysarasotahomes.com,Sarasota,Florida,"real estate agency"
victor@corehomeforsale.com,"Victor Core, REALTOR®",https://www.corehomeforsale.com,Clermont,Florida,"real estate agency"
kenrose@beachavenuebrokers.com,"Beach Avenue Brokers",https://beachavenuebrokers.com,Clermont,Florida,"real estate agency"
boomtownclientcare@expertrealestateadvisors.com,FloridaHomeSearch,https://www.floridahomesearch.com,Clermont,Florida,"real estate agency"
rgaccessibilityinquiries@realgeeks.com,"North Captiva Realty Inc",https://www.northcaptivarealty.com,Captiva,Florida,"real estate agency"
argentina@fir.com,"Fortune International Realty Galleria",http://www.fortuneintlgroup.com,"Key Biscayne",Florida,"real estate agency"
riley@rileysmithgroup.com,"Coconut Grove Real Estate Specialists",http://therealestatecoconut.com,Miami,Florida,"real estate agency"
a.aghzafi@thesheehanagency.com,"The Sheehan Agency",http://thesheehanagency.com,Jupiter,Florida,"real estate agency"
camille@homevinerealty.com,"HomeVine Realty",http://www.homevinerealty.com,Clermont,Florida,"real estate agency"
jonelle@rightmoveorlando.com,"Rightmove Orlando Real Estate",http://www.rightmoveorlando.com,Clermont,Florida,"real estate agency"
dana@sellwithdana.com,"Dana Realty Group, LLC",http://www.sellwithdana.com,"Winter Garden",Florida,"real estate agency"
carrie@nexthomelott.com,"NextHome Lott Premier Realty",http://nexthomelott.com,Clermont,Florida,"real estate agency"
ryan@ryanpickard.com,"First Choice Home Team",http://www.firstchoicehometeam.com,Clermont,FL,"real estate agency"
charlotte@realtyprosfl.com,"Links, Lakes, and Luxury Homes of Central Florida",https://www.linkslakesandluxuryhomesofcentralflorida.com,Clermont,Florida,"real estate agency"
orlando@homeriver.com,"HomeRiver Group Orlando",https://www.orlando-propertymanagement.com,Orlando,Florida,"real estate agency"
info@therealestatecollection.com,"Real Estate Collection",https://www.therealestatecollection.com,"Pompano Beach",Florida,"real estate agency"
broker@orlandorentz.com,"Orlando Realty Solutions, LLC",http://www.orlandorentz.com,Celebration,Florida,"real estate agency"
dawn@myremaxrealtor.com,"Dawn Brooks, REALTOR®",https://www.centralfloridahomelocator.com,Minneola,Florida,"real estate agency"
sales@flhomeinvestmentrealty.com,"Florida Home Investment Realty",http://www.fhr-inc.net,,,"real estate agency"
alexis.logan@floridamoves.com,"Rich Gant - eXp Realty",https://richgant.com,Tampa,Florida,"real estate agency"
franchise@ipgflorida.com,"IPG Florida Vacation Homes",https://www.ipgflorida.com,Kissimmee,Florida,"real estate agency"
careers@sdrhouses.com,"Sand Dollar Realty Group Inc.",https://sdrhouses.com,"Altamonte Springs",Florida,"real estate agency"
craig@craigcope.com,"The Cope Team, BWG Realty",http://thecopeteam.com,"Palm Beach Gardens",Florida,"real estate agency"
david.tello@compass.com,"RESIDENCE GROUP",http://www.rrgroupcompass.com,Miami,Florida,"real estate agency"
sales@palisadesclermont.com,"Regal Park Homes",http://www.regalparkhomes.com,Clermont,Florida,"real estate agency"
ktefft@assist2sell.com,"Assist-2-Sell Clermont FL",https://4cflhomes.com,Clermont,Florida,"real estate agency"
info@capecrossing.com,"Tropical Realty Beachside LLC - Satellite Beach",http://www.brevardbeachhomes.com,"Satellite Beach",Florida,"real estate agency"
management@americanhomesrental.com,"American Homes Rental & Management, Inc.",http://www.americanhomesrental.com,Davenport,Florida,"real estate agency"
reservations@elitevacationhomes.com,"Elite Vacation Homes",http://elitevacationhomes.com,Kissimmee,Florida,"real estate agency"
info@hillvalleysuites.com,"Hill Valley Suites",https://hillvalleysuites.com,Tampa,Florida,"real estate agency"
tara@taramoorerealestate.com,"Tara Moore, REALTOR®",https://taramoorerealestate.com,"Winter Garden",Florida,"real estate agency"
alecia.bonato@nvrealtygroup.com,"NV Realty Group",https://www.nvrealtygroup.com,"North Palm Beach",Florida,"real estate agency"
chad.hatfield@resortrealty.us,"Resort Rentals / Resort Realty",http://www.resortrentals.us,"St Pete Beach",Florida,"real estate agency"
melissarpowell@embarqmail.com,"Melissa R Powell - For SummerGlen Realty LLC - Tom Eleazer Broker",http://www.resalessummerglen.com,,,"real estate agency"
buyers@modernlivingre.com,"Two City Plaza",http://www.twocityplazacondos.com,"West Palm Beach",Florida,"real estate agency"
georged@centralrealtygroup.com,"Central Realty Group Homes",https://www.centralrg.com,Orlando,Florida,"real estate agency"
info@tampapropertymanagement.com,"Casas en Tampa | Bahia International Realty",http://www.vivirentampa.com,Tampa,Florida,"real estate agency"
sean@donnellylawgroup.org,"Mym Solutions Inc",http://www.rentsolutions.com,Tampa,Florida,"real estate agency"
aciclaims@visit-aci.com,"India Network Services",https://www.kvrao.org,Orlando,Florida,"real estate agency"
mike@mikemondello.com,"mike mondello",http://orlandofloridahomesearch.com,Clermont,Florida,"real estate agency"
elliot@elliot-lee.com,"Lina & Elliot Group // Top Producing Miami Realtors",http://www.linaelliotgroup.com,Miami,Florida,"real estate agency"
cleve@lovelandreport.com,"Loveland Properties",http://www.lovelandreport.com,Orlando,Florida,"real estate agency"
andrea@pointonrealty.com,"Pointon Realty",https://www.pointonrealty.com,"Winter Garden",Florida,"real estate agency"
author@realtordaveflorida.com,"Luxury Orlando Real Estate",http://realtordaveflorida.com,Clermont,Florida,"real estate agency"
debi@celebrationrentalgroup.com,"Celebration Rental Group",http://www.celebrationrentalgroupllc.com,Celebration,Florida,"real estate agency"
accessibility@kw.com,"Veronica Murphy",http://veronicamurphy.kw.com,Sarasota,Florida,"real estate agency"
oakreserveatwinterpark001@myltsmail.com,"Oak Reserve",http://oakreserveapts.com,"Winter Park",Florida,"real estate agency"
hello@tauberrealty.com,"Tauber Real Estate Services, LLC",http://www.tauberrealty.com,Jupiter,Florida,"real estate agency"
agentdirect@thehomeloanexpert.com,"EXIT Real Estate Gallery",http://inspirationalfloridahometeam.com,"Fleming Island",Florida,"real estate agency"
20kpinfo@castlecooke.com,"Keene's Pointe Realty",https://www.thekeenespointerealty.com,Windermere,Florida,"real estate agency"
president@piquetrealty.com,"Piquet Realty",http://www.piquetrealty.com,Miami,Florida,"real estate agency"
contact@sansoxygen.com,"Ocean Coast Property Group",https://oceancoastpg.com,Jacksonville,Florida,"real estate agency"
dmca@proagentwebsites.com,"Hometown Realty Group",http://hometownrealtyflorida.com,Maitland,Florida,"real estate agency"
info@navytonavy.com,"Navy to Navy Homes",https://www.navytonavy.com,Jacksonville,Florida,"real estate agency"
geoffkinder@kindermortgage.com,"Kinder Mortgage, Inc.: Mina Kinder",http://kindermortgage.com,Clermont,Florida,"real estate agency"
sandy@sellstateinnovationrealty.com,"Sellstate Innovation Realty",http://sellstateinnovationrealty.com,Clermont,Florida,"real estate agency"
hello@movefloridarealestate.com,"moveFlorida Real Estate",https://movefloridarealestate.com,,,"real estate agency"
info@realtyinorlando.com,"William ""Michael"" Prendergast EXP Realty LLC",https://realtyinorlando.com,,,"real estate agency"
accounting@mainframere.com,"Mainframe Real Estate",http://www.mainframere.com,"St. Petersburg",Florida,"real estate agency"
ana@nexthomeob.com,"NextHome Orange Blossom Real Estate",http://nexthomeob.com,Groveland,Florida,"real estate agency"
adam@actionadamhomes.com,"Charles Rutenberg Realty",http://crrmove.com,DeLand,Florida,"real estate agency"
darryl.frost@kw.com,"Linda Bloise , LLC, Keller Williams Realty of the Palm Beaches",https://www.linda-bloise.kw.com,Loxahatchee,Florida,"real estate agency"
info@arrowrealtyfl.com,"Arrow Realty & Investments, Inc.",http://www.arrowrealtyfl.com,Leesburg,Florida,"real estate agency"
info@capitalequityre.com,"Capital Equity Real Estate LLC",http://www.propertyce.com,Clermont,Florida,"real estate agency"
account@proxibid.com,"SVN Saunders Ralston Dantzler Real Estate",https://www.saundersrealestate.com,Lakeland,Florida,"real estate agency"
joe.saber@coldwellbanker.com,"Coldwell Banker Ackley Realty - Nona",http://coldwellbankerackley.com,Orlando,Florida,"real estate agency"
susan@seniorlivingincentralflorida.com,"Susan Halverson",http://summitgreensflhomes.com,Clermont,FL,"real estate agency"
info@kentstraussmanagement.com,"Kent Strauss Management & Realty",http://www.kentstraussmanagement.com,Tallahassee,Florida,"real estate agency"
humanresources@nmresidential.com,"NM Residential",http://nmresidential.com,Maitland,Florida,"real estate agency"
ed.alegre@colliers.com,"Michael Falk & Co",http://www.falkandco.com,"West Palm Beach",Florida,"real estate agency"
info@equestriansir.com,"Wellington Barn and Stall Rentals",http://www.wellingtonstalls.com,Wellington,Florida,"real estate agency"
carlos@rentcare.net,"RentCare Property Management",http://rentcare.net,Orlando,Florida,"real estate agency"
6c223759aefd4f188416408fc298d7e5@homevest.com,"Homevest Realty",http://www.homevest.com,"Winter Garden",Florida,"real estate agency"
andrew@theveteransagent.com,"Andrew Michael, REALTOR®",http://www.theveteransagent.com,"Ponte Vedra Beach",Florida,"real estate agency"
alexa@realestateprosfl.com,"Real Estate Agent licensed Alexa",https://realestateprosfl.com,Orlando,Florida,"real estate agency"
andrea@anthonyjosephrealty.com,"Anthony Joseph Realty",https://www.anthonyjosephrealty.com,Orlando,Florida,"real estate agency"
retechsupport@dearborn.com,"Cameron Academy | Cameron Realty",https://cameronacademy.com,Orlando,Florida,"real estate agency"
